           2
           3
          16
   2.51305199       0.00000000       0.00000000    
  -1.25652647       2.17636752       0.00000000    
   0.00000000       0.00000000       10.0000000    
   2.50022101       1.44350338      -0.00000000    
   0.00000000       2.88700581       0.00000000    
   0.00000000      -0.00000000      0.628318548    
   3.74200204E-16   3.74200204E-16   1.26237862E-15
           1         677
     0     3     2  (   0.316495E-03 ,   0.901437E-04 )
    -3     3     2  (   0.274196E-03 ,   0.181968E-03 )
    -2     3     2  (   0.710137E-03 ,   0.321685E-03 )
    -1     3     2  (   0.705995E-03 ,   0.330683E-03 )
     0    -3     2  (   0.274197E-03 ,   0.181965E-03 )
     1    -3     2  (   0.710145E-03 ,   0.321678E-03 )
     2    -3     2  (   0.705995E-03 ,   0.330672E-03 )
     3    -3     2  (   0.316495E-03 ,   0.901422E-04 )
     0    -2     2  (   0.381965E-02 ,   0.462068E-03 )
     1    -2     2  (   0.607585E-02 ,   0.279890E-02 )
     2    -2     2  (   0.283351E-02 ,   0.260276E-02 )
     3    -2     2  (   0.705993E-03 ,   0.330672E-03 )
    -1    -2     2  (   0.710143E-03 ,   0.321679E-03 )
     0    -1     2  (   0.455813E-01 ,   0.976381E-02 )
     1    -1     2  (   0.370431E-01 ,   0.282979E-01 )
     2    -1     2  (   0.607583E-02 ,   0.279889E-02 )
     3    -1     2  (   0.710141E-03 ,   0.321679E-03 )
    -2    -1     2  (   0.705994E-03 ,   0.330679E-03 )
    -1    -1     2  (   0.607585E-02 ,   0.279892E-02 )
     0     0     3  (   0.207811     ,  -0.505681E-01 )
     1     0     3  (   0.331931E-01 ,  -0.154158E-01 )
     2     0     3  (   0.284850E-02 ,  -0.171286E-02 )
     3     0     3  (   0.312058E-03 ,  -0.289730E-04 )
    -3     0     3  (   0.290481E-03 ,  -0.117644E-03 )
    -2     0     3  (   0.331703E-02 ,   0.212562E-03 )
    -1     0     3  (   0.365650E-01 ,  -0.155890E-02 )
     0     1     3  (   0.365651E-01 ,  -0.155886E-02 )
     1     1     3  (   0.552894E-02 ,  -0.134539E-02 )
     2     1     3  (   0.663479E-03 ,  -0.183526E-03 )
    -3     1     3  (   0.673622E-03 ,  -0.141838E-03 )
    -2     1     3  (   0.552892E-02 ,  -0.134538E-02 )
    -1     1     3  (   0.331930E-01 ,  -0.154157E-01 )
     0     2     3  (   0.331703E-02 ,   0.212571E-03 )
     1     2     3  (   0.673625E-03 ,  -0.141838E-03 )
    -3     2     3  (   0.663476E-03 ,  -0.183522E-03 )
    -2     2     3  (   0.284850E-02 ,  -0.171285E-02 )
    -1     2     3  (   0.552893E-02 ,  -0.134538E-02 )
     0     3     3  (   0.290482E-03 ,  -0.117643E-03 )
    -3     3     3  (   0.312056E-03 ,  -0.289723E-04 )
    -2     3     3  (   0.663477E-03 ,  -0.183521E-03 )
    -1     3     3  (   0.673625E-03 ,  -0.141837E-03 )
     0    -3     3  (   0.312058E-03 ,  -0.289738E-04 )
     1    -3     3  (   0.663479E-03 ,  -0.183531E-03 )
     2    -3     3  (   0.673619E-03 ,  -0.141844E-03 )
     3    -3     3  (   0.290479E-03 ,  -0.117644E-03 )
     0    -2     3  (   0.284850E-02 ,  -0.171287E-02 )
     1    -2     3  (   0.552893E-02 ,  -0.134541E-02 )
     2    -2     3  (   0.331702E-02 ,   0.212545E-03 )
     3    -2     3  (   0.673618E-03 ,  -0.141843E-03 )
    -1    -2     3  (   0.663480E-03 ,  -0.183529E-03 )
     0    -1     3  (   0.331931E-01 ,  -0.154159E-01 )
     1    -1     3  (   0.365649E-01 ,  -0.155900E-02 )
     2    -1     3  (   0.552891E-02 ,  -0.134540E-02 )
     3    -1     3  (   0.663477E-03 ,  -0.183528E-03 )
    -2    -1     3  (   0.673623E-03 ,  -0.141841E-03 )
    -1    -1     3  (   0.552894E-02 ,  -0.134540E-02 )
     0     0     4  (   0.792414E-01 ,  -0.101741     )
     1     0     4  (   0.127484E-01 ,  -0.235902E-01 )
     2     0     4  (   0.991093E-03 ,  -0.252737E-02 )
    -2     0     4  (   0.220778E-02 ,  -0.157975E-02 )
    -1     0     4  (   0.197507E-01 ,  -0.181364E-01 )
     0     1     4  (   0.197507E-01 ,  -0.181364E-01 )
     1     1     4  (   0.281962E-02 ,  -0.362018E-02 )
     2     1     4  (   0.325173E-03 ,  -0.482905E-03 )
    -3     1     4  (   0.388590E-03 ,  -0.433513E-03 )
    -2     1     4  (   0.281961E-02 ,  -0.362016E-02 )
    -1     1     4  (   0.127485E-01 ,  -0.235901E-01 )
     0     2     4  (   0.220779E-02 ,  -0.157974E-02 )
     1     2     4  (   0.388591E-03 ,  -0.433513E-03 )
    -3     2     4  (   0.325176E-03 ,  -0.482900E-03 )
    -2     2     4  (   0.991108E-03 ,  -0.252736E-02 )
    -1     2     4  (   0.281962E-02 ,  -0.362017E-02 )
    -2     3     4  (   0.325178E-03 ,  -0.482900E-03 )
    -1     3     4  (   0.388593E-03 ,  -0.433513E-03 )
     1    -3     4  (   0.325174E-03 ,  -0.482909E-03 )
     2    -3     4  (   0.388585E-03 ,  -0.433516E-03 )
     0    -2     4  (   0.991088E-03 ,  -0.252738E-02 )
     1    -2     4  (   0.281960E-02 ,  -0.362018E-02 )
     2    -2     4  (   0.220777E-02 ,  -0.157976E-02 )
     3    -2     4  (   0.388585E-03 ,  -0.433515E-03 )
    -1    -2     4  (   0.325172E-03 ,  -0.482908E-03 )
     0    -1     4  (   0.127484E-01 ,  -0.235902E-01 )
     1    -1     4  (   0.197506E-01 ,  -0.181365E-01 )
     2    -1     4  (   0.281960E-02 ,  -0.362017E-02 )
     3    -1     4  (   0.325174E-03 ,  -0.482906E-03 )
    -2    -1     4  (   0.388589E-03 ,  -0.433513E-03 )
    -1    -1     4  (   0.281961E-02 ,  -0.362019E-02 )
     0     0     5  (  -0.644571E-03 ,  -0.743526E-01 )
     1     0     5  (  -0.267189E-02 ,  -0.184366E-01 )
     2     0     5  (  -0.567137E-03 ,  -0.202324E-02 )
    -2     0     5  (   0.531972E-03 ,  -0.203277E-02 )
    -1     0     5  (   0.235184E-02 ,  -0.184801E-01 )
     0     1     5  (   0.235187E-02 ,  -0.184802E-01 )
     1     1     5  (  -0.307232E-04 ,  -0.354414E-02 )
     2     1     5  (  -0.616948E-04 ,  -0.471273E-03 )
    -3     1     5  (   0.535158E-04 ,  -0.472271E-03 )
    -2     1     5  (  -0.307194E-04 ,  -0.354412E-02 )
    -1     1     5  (  -0.267183E-02 ,  -0.184365E-01 )
     0     2     5  (   0.531979E-03 ,  -0.203277E-02 )
     1     2     5  (   0.535167E-04 ,  -0.472272E-03 )
    -3     2     5  (  -0.616922E-04 ,  -0.471270E-03 )
    -2     2     5  (  -0.567124E-03 ,  -0.202324E-02 )
    -1     2     5  (  -0.307181E-04 ,  -0.354413E-02 )
    -2     3     5  (  -0.616917E-04 ,  -0.471271E-03 )
    -1     3     5  (   0.535172E-04 ,  -0.472273E-03 )
     1    -3     5  (  -0.616977E-04 ,  -0.471275E-03 )
     2    -3     5  (   0.535105E-04 ,  -0.472268E-03 )
     0    -2     5  (  -0.567143E-03 ,  -0.202324E-02 )
     1    -2     5  (  -0.307346E-04 ,  -0.354413E-02 )
     2    -2     5  (   0.531958E-03 ,  -0.203277E-02 )
     3    -2     5  (   0.535110E-04 ,  -0.472267E-03 )
    -1    -2     5  (  -0.616968E-04 ,  -0.471275E-03 )
     0    -1     5  (  -0.267192E-02 ,  -0.184366E-01 )
     1    -1     5  (   0.235178E-02 ,  -0.184801E-01 )
     2    -1     5  (  -0.307332E-04 ,  -0.354412E-02 )
     3    -1     5  (  -0.616962E-04 ,  -0.471273E-03 )
    -2    -1     5  (   0.535147E-04 ,  -0.472271E-03 )
    -1    -1     5  (  -0.307260E-04 ,  -0.354414E-02 )
     0     0     6  (  -0.263039E-01 ,  -0.325907E-01 )
     1     0     6  (  -0.879381E-02 ,  -0.877016E-02 )
     2     0     6  (  -0.121861E-02 ,  -0.951339E-03 )
    -2     0     6  (  -0.672671E-03 ,  -0.139196E-02 )
    -1     0     6  (  -0.671627E-02 ,  -0.104469E-01 )
     0     1     6  (  -0.671627E-02 ,  -0.104469E-01 )
     1     1     6  (  -0.166605E-02 ,  -0.206425E-02 )
     2     1     6  (  -0.288603E-03 ,  -0.245407E-03 )
    -3     1     6  (  -0.178956E-03 ,  -0.333903E-03 )
    -2     1     6  (  -0.166605E-02 ,  -0.206425E-02 )
    -1     1     6  (  -0.879376E-02 ,  -0.877017E-02 )
     0     2     6  (  -0.672668E-03 ,  -0.139197E-02 )
     1     2     6  (  -0.178957E-03 ,  -0.333905E-03 )
    -3     2     6  (  -0.288599E-03 ,  -0.245406E-03 )
    -2     2     6  (  -0.121860E-02 ,  -0.951345E-03 )
    -1     2     6  (  -0.166605E-02 ,  -0.206425E-02 )
    -2     3     6  (  -0.288600E-03 ,  -0.245406E-03 )
    -1     3     6  (  -0.178956E-03 ,  -0.333905E-03 )
     1    -3     6  (  -0.288606E-03 ,  -0.245404E-03 )
     2    -3     6  (  -0.178958E-03 ,  -0.333899E-03 )
     0    -2     6  (  -0.121861E-02 ,  -0.951337E-03 )
     1    -2     6  (  -0.166606E-02 ,  -0.206424E-02 )
     2    -2     6  (  -0.672678E-03 ,  -0.139196E-02 )
     3    -2     6  (  -0.178958E-03 ,  -0.333899E-03 )
    -1    -2     6  (  -0.288605E-03 ,  -0.245406E-03 )
     0    -1     6  (  -0.879383E-02 ,  -0.877016E-02 )
     1    -1     6  (  -0.671629E-02 ,  -0.104469E-01 )
     2    -1     6  (  -0.166605E-02 ,  -0.206424E-02 )
     3    -1     6  (  -0.288604E-03 ,  -0.245404E-03 )
    -2    -1     6  (  -0.178957E-03 ,  -0.333903E-03 )
    -1    -1     6  (  -0.166606E-02 ,  -0.206425E-02 )
     0     0     7  (  -0.228090E-01 ,  -0.513313E-02 )
     1     0     7  (  -0.793680E-02 ,  -0.105996E-02 )
     2     0     7  (  -0.108557E-02 ,  -0.497005E-04 )
    -2     0     7  (  -0.100220E-02 ,  -0.420158E-03 )
    -1     0     7  (  -0.762568E-02 ,  -0.244237E-02 )
     0     1     7  (  -0.762569E-02 ,  -0.244238E-02 )
     1     1     7  (  -0.189898E-02 ,  -0.427368E-03 )
     2     1     7  (  -0.298773E-03 ,   0.112125E-04 )
    -3     1     7  (  -0.265166E-03 ,  -0.138130E-03 )
    -2     1     7  (  -0.189897E-02 ,  -0.427367E-03 )
    -1     1     7  (  -0.793678E-02 ,  -0.105999E-02 )
     0     2     7  (  -0.100220E-02 ,  -0.420162E-03 )
     1     2     7  (  -0.265164E-03 ,  -0.138129E-03 )
    -3     2     7  (  -0.298771E-03 ,   0.112095E-04 )
    -2     2     7  (  -0.108557E-02 ,  -0.497111E-04 )
    -1     2     7  (  -0.189897E-02 ,  -0.427369E-03 )
    -2     3     7  (  -0.298772E-03 ,   0.112092E-04 )
    -1     3     7  (  -0.265167E-03 ,  -0.138131E-03 )
     1    -3     7  (  -0.298776E-03 ,   0.112118E-04 )
     2    -3     7  (  -0.265164E-03 ,  -0.138126E-03 )
     0    -2     7  (  -0.108557E-02 ,  -0.496970E-04 )
     1    -2     7  (  -0.189897E-02 ,  -0.427365E-03 )
     2    -2     7  (  -0.100220E-02 ,  -0.420149E-03 )
     3    -2     7  (  -0.265164E-03 ,  -0.138126E-03 )
    -1    -2     7  (  -0.298774E-03 ,   0.112135E-04 )
     0    -1     7  (  -0.793681E-02 ,  -0.105995E-02 )
     1    -1     7  (  -0.762568E-02 ,  -0.244234E-02 )
     2    -1     7  (  -0.189897E-02 ,  -0.427365E-03 )
     3    -1     7  (  -0.298775E-03 ,   0.112111E-04 )
    -2    -1     7  (  -0.265164E-03 ,  -0.138128E-03 )
    -1    -1     7  (  -0.189898E-02 ,  -0.427366E-03 )
     0     0     8  (  -0.117860E-01 ,   0.567907E-02 )
     1     0     8  (  -0.432133E-02 ,   0.254547E-02 )
     2     0     8  (  -0.629719E-03 ,   0.383927E-03 )
    -2     0     8  (  -0.692679E-03 ,   0.253267E-03 )
    -1     0     8  (  -0.468364E-02 ,   0.179357E-02 )
     0     1     8  (  -0.468364E-02 ,   0.179356E-02 )
     1     1     8  (  -0.127478E-02 ,   0.614248E-03 )
    -2     1     8  (  -0.127477E-02 ,   0.614246E-03 )
    -1     1     8  (  -0.432133E-02 ,   0.254545E-02 )
     0     2     8  (  -0.692681E-03 ,   0.253265E-03 )
    -2     2     8  (  -0.629722E-03 ,   0.383922E-03 )
    -1     2     8  (  -0.127478E-02 ,   0.614247E-03 )
     0    -2     8  (  -0.629718E-03 ,   0.383929E-03 )
     1    -2     8  (  -0.127477E-02 ,   0.614252E-03 )
     2    -2     8  (  -0.692678E-03 ,   0.253273E-03 )
     0    -1     8  (  -0.432133E-02 ,   0.254548E-02 )
     1    -1     8  (  -0.468362E-02 ,   0.179358E-02 )
     2    -1     8  (  -0.127477E-02 ,   0.614251E-03 )
    -1    -1     8  (  -0.127477E-02 ,   0.614250E-03 )
     0     0     9  (  -0.323219E-02 ,   0.666753E-02 )
     1     0     9  (  -0.106111E-02 ,   0.287150E-02 )
     2     0     9  (  -0.217866E-03 ,   0.442974E-03 )
    -2     0     9  (  -0.212796E-03 ,   0.445429E-03 )
    -1     0     9  (  -0.159697E-02 ,   0.261174E-02 )
     0     1     9  (  -0.159697E-02 ,   0.261174E-02 )
     1     1     9  (  -0.448768E-03 ,   0.925746E-03 )
    -2     1     9  (  -0.448766E-03 ,   0.925743E-03 )
    -1     1     9  (  -0.106112E-02 ,   0.287149E-02 )
     0     2     9  (  -0.212798E-03 ,   0.445428E-03 )
    -2     2     9  (  -0.217870E-03 ,   0.442976E-03 )
    -1     2     9  (  -0.448768E-03 ,   0.925744E-03 )
     0    -2     9  (  -0.217865E-03 ,   0.442975E-03 )
     1    -2     9  (  -0.448764E-03 ,   0.925745E-03 )
     2    -2     9  (  -0.212793E-03 ,   0.445433E-03 )
     0    -1     9  (  -0.106111E-02 ,   0.287150E-02 )
     1    -1     9  (  -0.159695E-02 ,   0.261173E-02 )
     2    -1     9  (  -0.448764E-03 ,   0.925743E-03 )
    -1    -1     9  (  -0.448767E-03 ,   0.925746E-03 )
     0     0    10  (   0.929912E-03 ,   0.417820E-02 )
     1     0    10  (   0.637202E-03 ,   0.171645E-02 )
     2     0    10  (   0.310608E-04 ,   0.335218E-03 )
    -2     0    10  (   0.114043E-03 ,   0.316750E-03 )
    -1     0    10  (   0.150922E-03 ,   0.182467E-02 )
     0     1    10  (   0.150920E-03 ,   0.182468E-02 )
     1     1    10  (   0.163611E-03 ,   0.735128E-03 )
    -2     1    10  (   0.163610E-03 ,   0.735124E-03 )
    -1     1    10  (   0.637194E-03 ,   0.171645E-02 )
     0     2    10  (   0.114042E-03 ,   0.316750E-03 )
    -2     2    10  (   0.310553E-04 ,   0.335219E-03 )
    -1     2    10  (   0.163610E-03 ,   0.735125E-03 )
     0    -2    10  (   0.310620E-04 ,   0.335218E-03 )
     1    -2    10  (   0.163609E-03 ,   0.735125E-03 )
     2    -2    10  (   0.114047E-03 ,   0.316749E-03 )
     0    -1    10  (   0.637205E-03 ,   0.171645E-02 )
     1    -1    10  (   0.150929E-03 ,   0.182467E-02 )
     2    -1    10  (   0.163608E-03 ,   0.735124E-03 )
    -1    -1    10  (   0.163612E-03 ,   0.735128E-03 )
     0     0    11  (   0.197062E-02 ,   0.159820E-02 )
     1     0    11  (   0.965733E-03 ,   0.500482E-03 )
    -1     0    11  (   0.689077E-03 ,   0.841605E-03 )
     0     1    11  (   0.689077E-03 ,   0.841607E-03 )
     1     1    11  (   0.431096E-03 ,   0.349627E-03 )
    -2     1    11  (   0.431098E-03 ,   0.349628E-03 )
    -1     1    11  (   0.965727E-03 ,   0.500484E-03 )
    -1     2    11  (   0.431098E-03 ,   0.349629E-03 )
     1    -2    11  (   0.431100E-03 ,   0.349627E-03 )
     0    -1    11  (   0.965735E-03 ,   0.500482E-03 )
     1    -1    11  (   0.689077E-03 ,   0.841599E-03 )
     2    -1    11  (   0.431099E-03 ,   0.349627E-03 )
    -1    -1    11  (   0.431097E-03 ,   0.349626E-03 )
     0     0    12  (   0.155133E-02 ,   0.171079E-04 )
     1     0    12  (   0.631941E-03 ,  -0.180574E-03 )
    -1     0    12  (   0.627807E-03 ,   0.194464E-03 )
     0     1    12  (   0.627808E-03 ,   0.194465E-03 )
    -1     1    12  (   0.631939E-03 ,  -0.180571E-03 )
     0    -1    12  (   0.631942E-03 ,  -0.180575E-03 )
     1    -1    12  (   0.627806E-03 ,   0.194460E-03 )
     0     0    13  (   0.775164E-03 ,  -0.600799E-03 )
     1     0    13  (   0.214529E-03 ,  -0.352642E-03 )
    -1     0    13  (   0.395003E-03 ,  -0.119792E-03 )
     0     1    13  (   0.395004E-03 ,  -0.119792E-03 )
    -1     1    13  (   0.214530E-03 ,  -0.352639E-03 )
     0    -1    13  (   0.214529E-03 ,  -0.352642E-03 )
     1    -1    13  (   0.395001E-03 ,  -0.119792E-03 )
     0     0    14  (   0.151451E-03 ,  -0.616017E-03 )
     0     0   -14  (   0.102468E-03 ,  -0.626031E-03 )
     0     0   -13  (  -0.477174E-03 ,  -0.856822E-03 )
     1     0   -13  (  -0.316295E-03 ,  -0.265207E-03 )
    -1     0   -13  (  -0.589154E-04 ,  -0.408544E-03 )
     0     1   -13  (  -0.589150E-04 ,  -0.408544E-03 )
    -1     1   -13  (  -0.316293E-03 ,  -0.265207E-03 )
     0    -1   -13  (  -0.316296E-03 ,  -0.265207E-03 )
     1    -1   -13  (  -0.589169E-04 ,  -0.408542E-03 )
     0     0   -12  (  -0.143357E-02 ,  -0.593114E-03 )
     1     0   -12  (  -0.653757E-03 ,  -0.675339E-04 )
    -1     0   -12  (  -0.510368E-03 ,  -0.414103E-03 )
     0     1   -12  (  -0.510368E-03 ,  -0.414105E-03 )
    -1     1   -12  (  -0.653753E-03 ,  -0.675370E-04 )
     0    -1   -12  (  -0.653758E-03 ,  -0.675331E-04 )
     1    -1   -12  (  -0.510367E-03 ,  -0.414100E-03 )
     0     0   -11  (  -0.243975E-02 ,   0.696560E-03 )
     1     0   -11  (  -0.964093E-03 ,   0.503637E-03 )
    -1     0   -11  (  -0.108467E-02 ,   0.813052E-04 )
     0     1   -11  (  -0.108467E-02 ,   0.813038E-04 )
     1     1   -11  (  -0.533725E-03 ,   0.152382E-03 )
    -2     1   -11  (  -0.533728E-03 ,   0.152381E-03 )
    -1     1   -11  (  -0.964091E-03 ,   0.503632E-03 )
    -1     2   -11  (  -0.533729E-03 ,   0.152381E-03 )
     1    -2   -11  (  -0.533728E-03 ,   0.152383E-03 )
     0    -1   -11  (  -0.964094E-03 ,   0.503639E-03 )
     1    -1   -11  (  -0.108467E-02 ,   0.813088E-04 )
     2    -1   -11  (  -0.533727E-03 ,   0.152383E-03 )
    -1    -1   -11  (  -0.533725E-03 ,   0.152382E-03 )
     0     0   -10  (  -0.249512E-02 ,   0.347800E-02 )
     1     0   -10  (  -0.854941E-03 ,   0.161904E-02 )
     2     0   -10  (  -0.229207E-03 ,   0.246577E-03 )
    -2     0   -10  (  -0.160132E-03 ,   0.296132E-03 )
    -1     0   -10  (  -0.125973E-02 ,   0.132865E-02 )
     0     1   -10  (  -0.125973E-02 ,   0.132865E-02 )
     1     1   -10  (  -0.439000E-03 ,   0.611933E-03 )
    -2     1   -10  (  -0.438995E-03 ,   0.611930E-03 )
    -1     1   -10  (  -0.854946E-03 ,   0.161903E-02 )
     0     2   -10  (  -0.160133E-03 ,   0.296131E-03 )
    -2     2   -10  (  -0.229211E-03 ,   0.246575E-03 )
    -1     2   -10  (  -0.438996E-03 ,   0.611931E-03 )
     0    -2   -10  (  -0.229207E-03 ,   0.246578E-03 )
     1    -2   -10  (  -0.438997E-03 ,   0.611930E-03 )
     2    -2   -10  (  -0.160127E-03 ,   0.296134E-03 )
     0    -1   -10  (  -0.854940E-03 ,   0.161904E-02 )
     1    -1   -10  (  -0.125972E-02 ,   0.132865E-02 )
     2    -1   -10  (  -0.438996E-03 ,   0.611929E-03 )
    -1    -1   -10  (  -0.438999E-03 ,   0.611933E-03 )
     0     0    -9  (   0.356054E-03 ,   0.740109E-02 )
     1     0    -9  (   0.443808E-03 ,   0.302894E-02 )
     2     0    -9  (   0.209051E-04 ,   0.493206E-03 )
    -2     0    -9  (   0.265318E-04 ,   0.492938E-03 )
    -1     0    -9  (  -0.151005E-03 ,   0.305756E-02 )
     0     1    -9  (  -0.151009E-03 ,   0.305756E-02 )
     1     1    -9  (   0.494333E-04 ,   0.102760E-02 )
    -2     1    -9  (   0.494315E-04 ,   0.102759E-02 )
    -1     1    -9  (   0.443796E-03 ,   0.302894E-02 )
     0     2    -9  (   0.265300E-04 ,   0.492938E-03 )
    -2     2    -9  (   0.209005E-04 ,   0.493208E-03 )
    -1     2    -9  (   0.494311E-04 ,   0.102759E-02 )
     0    -2    -9  (   0.209069E-04 ,   0.493206E-03 )
     1    -2    -9  (   0.494345E-04 ,   0.102759E-02 )
     2    -2    -9  (   0.265350E-04 ,   0.492941E-03 )
     0    -1    -9  (   0.443813E-03 ,   0.302895E-02 )
     1    -1    -9  (  -0.150994E-03 ,   0.305755E-02 )
     2    -1    -9  (   0.494339E-04 ,   0.102759E-02 )
    -1    -1    -9  (   0.494343E-04 ,   0.102760E-02 )
     0     0    -8  (   0.861146E-02 ,   0.984905E-02 )
     1     0    -8  (   0.360392E-02 ,   0.348784E-02 )
     2     0    -8  (   0.537702E-03 ,   0.504802E-03 )
    -2     0    -8  (   0.428514E-03 ,   0.600268E-03 )
    -1     0    -8  (   0.297558E-02 ,   0.403723E-02 )
     0     1    -8  (   0.297558E-02 ,   0.403724E-02 )
